id,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,a0dresse_station,code_insee_commune,code_dep,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,horaires,raccordement,date_mise_en_service,cable_t2_attache,consolidated_longitude,consolidated_latitude
73606,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Hémonstoir,FRIENP021701,FRIENP021701,Hémonstoir,Station dédiée à la recharge rapide,"Le Clos des Bœufs, 22600 Hémonstoir",22279,22,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-09-12,,-2.87724,48.17054
73608,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Hémonstoir,FRIENP021701,FRIENP021701,Hémonstoir,Station dédiée à la recharge rapide,"Le Clos des Bœufs, 22600 Hémonstoir",22279,22,2,160.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-09-12,,-2.87724,48.17054
73610,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Hémonstoir,FRIENP021702,FRIENP021702,Hémonstoir,Station dédiée à la recharge rapide,"Le Clos des Bœufs, 22600 Hémonstoir",22279,22,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-09-12,,-2.87724,48.17054
73612,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Hémonstoir,FRIENP021702,FRIENP021702,Hémonstoir,Station dédiée à la recharge rapide,"Le Clos des Bœufs, 22600 Hémonstoir",22279,22,2,160.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-09-12,,-2.87724,48.17054
73638,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Trélivan,FRIENP031501,FRIENP031501,Trélivan,Station dédiée à la recharge rapide,"1 Zone d'Activité du Gros Bois, 22100 Trélivan",22364,22,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2025-04-03,,-2.116584,48.441448
73640,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Trélivan,FRIENP031501,FRIENP031501,Trélivan,Station dédiée à la recharge rapide,"1 Zone d'Activité du Gros Bois, 22100 Trélivan",22364,22,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2025-04-03,,-2.116584,48.441448
73642,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Trélivan,FRIENP031502,FRIENP031502,Trélivan,Station dédiée à la recharge rapide,"1 Zone d'Activité du Gros Bois, 22100 Trélivan",22364,22,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2025-04-03,,-2.116584,48.441448
73644,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Trélivan,FRIENP031502,FRIENP031502,Trélivan,Station dédiée à la recharge rapide,"1 Zone d'Activité du Gros Bois, 22100 Trélivan",22364,22,2,1601.6,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2025-04-03,,-2.116584,48.441448
73654,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Kernoues,FRIENP039101,FRIENP039101,Kernoues,Station dédiée à la recharge rapide,"D770, 29260 Kernouës",29260,29,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-12-12,,-4.336334,48.599065
73656,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Kernoues,FRIENP039101,FRIENP039101,Kernoues,Station dédiée à la recharge rapide,"D770, 29260 Kernouës",29260,29,2,160.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-12-12,,-4.336334,48.599065
73658,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Kernoues,FRIENP039102,FRIENP039102,Kernoues,Station dédiée à la recharge rapide,"D770, 29260 Kernouës",29260,29,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-12-12,,-4.336334,48.599065
73660,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Kernoues,FRIENP039102,FRIENP039102,Kernoues,Station dédiée à la recharge rapide,"D770, 29260 Kernouës",29260,29,2,160.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-12-12,,-4.336334,48.599065
73674,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Plufur,FRIENP043801,FRIENP043801,Plufur,Station dédiée à la recharge rapide,"RICOULAOUEN, 22310 Plufur",22238,22,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-10-03,,-3.587671,48.606899
73676,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Plufur,FRIENP043801,FRIENP043801,Plufur,Station dédiée à la recharge rapide,"RICOULAOUEN, 22310 Plufur",22238,22,2,160.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-10-03,,-3.587671,48.606899
73678,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Plufur,FRIENP043802,FRIENP043802,Plufur,Station dédiée à la recharge rapide,"RICOULAOUEN, 22310 Plufur",22238,22,2,320.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-10-03,,-3.587671,48.606899
73680,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Plufur,FRIENP043802,FRIENP043802,Plufur,Station dédiée à la recharge rapide,"RICOULAOUEN, 22310 Plufur",22238,22,2,160.0,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2024-10-03,,-3.587671,48.606899
73714,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Vezin-le-Coquet,FRIENP35353A,FRIENP35353A,Vezin-le-Coquet,Station dédiée à la recharge rapide,"4001 Rue de la Belle-Epine, 35132 Vezin-le-Coquet",35353,35,1,319.6,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2022-11-02,,-1.7547021,48.1252516
73716,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Vezin-le-Coquet,FRIENP35353A,FRIENP35353A,Vezin-le-Coquet,Station dédiée à la recharge rapide,"4001 Rue de la Belle-Epine, 35132 Vezin-le-Coquet",35353,35,1,163.2,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2022-11-02,,-1.7547021,48.1252516
73718,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Vezin-le-Coquet,FRIENP35353A,FRIENP35353A,Vezin-le-Coquet,Station dédiée à la recharge rapide,"4001 Rue de la Belle-Epine, 35132 Vezin-le-Coquet",35353,35,1,319.6,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2022-11-02,,-1.7547021,48.1252516
73720,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Vezin-le-Coquet,FRIENP35353A,FRIENP35353A,Vezin-le-Coquet,Station dédiée à la recharge rapide,"4001 Rue de la Belle-Epine, 35132 Vezin-le-Coquet",35353,35,1,159.8,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2022-11-02,,-1.7547021,48.1252516
73722,NW IECharge,898270251,support@iecharge.io,NW IECharge,support@iecharge.io,tel:+33-1-84-88-68-00,Vezin-le-Coquet,FRIENP35353A,FRIENP35353A,Vezin-le-Coquet,Station dédiée à la recharge rapide,"4001 Rue de la Belle-Epine, 35132 Vezin-le-Coquet",35353,35,1,7.36,False,False,True,False,False,,True,False,,,Accès libre,24/7,,2022-11-02,,-1.7547021,48.1252516
75106,IONITY,838436145,info@ionity.eu,IONITY,info@ionity.eu,33187210891,IONITY GMBH,FRIONE436000,FRIONE436000,IONITY Kergoët,Station dédiée à la recharge rapide,"Zone artisanal de Kergoet, station services ESSO, 22350 ST JOUAN DE l'ISLE",22032,22,5,350.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.69€ / kwh,Accès libre,24/7,Direct,2021-02-24,TRUE,-2.187398,48.273996
78126,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78128,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78130,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78132,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78134,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78136,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78138,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,43.0,False,True,False,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78140,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,50.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78142,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Saint Brieuc,FRIOYP762,FRIOYP762,IONITY Saint Brieuc,Station dédiée à la recharge rapide,"Rue de Penthièvre, 22120 Yffiniac",22389,22,9,50.0,False,False,False,True,False,,True,True,,,Accès réservé,24/7,,2023-08-31,,-2.675141,48.480793
78264,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78266,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78268,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78270,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78272,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78274,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78276,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,43.0,False,True,False,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78278,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,50.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78280,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Le Faou,FRIOYP822,FRIOYP822,IONITY Le Faou,Station dédiée à la recharge rapide,"Zone d'activité de Quiella Zone de Quiella, 29590 Le Faou",29053,29,9,50.0,False,False,False,True,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-4.169184,48.29814
78378,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78380,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78382,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78384,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78386,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78388,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78390,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,43.0,False,True,False,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78392,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,50.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78394,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Loudeac,FRIOYP832,FRIOYP832,IONITY Loudeac,Station dédiée à la recharge rapide,"Za Nord, Rue Daniel Gemy, Ker d'Hervé, 22600 Loudéac",22136,22,9,50.0,False,False,False,True,False,,True,True,,,Accès réservé,24/7,,2023-12-20,,-2.758003,48.193746
78414,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78416,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78418,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78420,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,350.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78422,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,43.0,False,True,False,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78424,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,50.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78426,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,50.0,False,False,False,True,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78428,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,400.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
78430,Ionity,838436145,info@ionity.eu,Ionity,info@ionity.eu,tel:+33-1-87-21-08-91,IONITY Auray,FRIOYP1026,FRIOYP1026,IONITY Auray,Station dédiée à la recharge rapide,"Av. de l'Océan 36, 56400 Auray",56007,56,9,400.0,False,False,True,False,False,,True,True,,,Accès réservé,24/7,,2024-04-24,,-3.00337,47.664582
79624,IZIVIA FAST,951478437,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,IZIVIA FAST,FRIZFPFAST159,FRSODPFAST1591,IZIVIA FAST - McDonald's - Concarneau,Voirie,Rue René Madec 29900 Concarneau,29039,29,3,150.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2024-05-02,False,-3.91525727,47.8900691627
